longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
-122.2,37.8,44.0,617.0,131.0,378.0,135.0,2.6,111100
-122.2,37.7,43.0,1383.0,275.0,853.0,272.0,3.5,122000
-122.2,37.7,49.0,1325.0,277.0,764.0,282.0,3.3,118000
-122.2,37.8,40.0,1227.0,294.0,928.0,261.0,1.8,95200
-122.2,37.8,35.0,667.0,140.0,406.0,133.0,3.8,94300
-122.2,37.7,34.0,1223.0,281.0,824.0,280.0,2.3,92500
-122.2,37.8,37.0,1379.0,287.0,835.0,259.0,2.5,91800
-122.2,37.7,43.0,1534.0,300.0,826.0,295.0,4.0,109400
-122.2,37.7,46.0,1029.0,181.0,567.0,211.0,3.5,129500
-122.2,37.7,52.0,771.0,147.0,355.0,144.0,4.1,143400
-122.2,37.7,47.0,824.0,223.0,533.0,166.0,2.6,98200
-122.2,37.7,44.0,1097.0,239.0,609.0,215.0,2.0,103100
-122.3,37.9,49.0,1283.0,238.0,576.0,236.0,3.3,276800
-122.3,37.9,52.0,1604.0,263.0,594.0,286.0,5.3,270900
-122.3,37.9,52.0,2248.0,422.0,870.0,377.0,3.5,246200
-122.3,37.9,38.0,2263.0,522.0,1027.0,509.0,3.5,224200
-122.3,37.9,52.0,1571.0,349.0,693.0,326.0,3.1,229100
-122.3,37.9,46.0,1520.0,402.0,815.0,375.0,2.8,211600
-122.3,37.9,15.0,5083.0,1212.0,2420.0,1146.0,4.6,256100
-122.3,37.9,36.0,1077.0,293.0,518.0,276.0,3.0,206300
-122.3,37.9,52.0,1248.0,283.0,620.0,275.0,4.1,221300
-122.3,37.9,42.0,1342.0,291.0,551.0,266.0,4.5,207400
-122.3,37.9,37.0,3061.0,930.0,2556.0,924.0,1.7,350000
-122.3,37.9,52.0,3171.0,698.0,1498.0,696.0,3.2,218200
-122.3,37.9,50.0,1211.0,261.0,523.0,227.0,3.9,216700
-122.3,37.9,52.0,979.0,175.0,374.0,153.0,5.2,270600
-122.3,37.9,52.0,2269.0,380.0,1004.0,371.0,5.2,261400
-122.3,37.9,52.0,1844.0,332.0,769.0,334.0,4.3,261300
-122.3,37.9,52.0,2178.0,421.0,940.0,423.0,5.1,232200
-122.3,37.9,42.0,1650.0,274.0,645.0,256.0,5.6,375400
-122.3,37.9,52.0,1927.0,279.0,705.0,288.0,7.9,357300
-122.3,37.9,52.0,2079.0,273.0,684.0,275.0,8.0,374400
-122.3,37.9,52.0,1803.0,240.0,572.0,236.0,6.2,358800
-122.3,37.9,52.0,2041.0,270.0,671.0,253.0,6.9,417500
-122.3,37.9,52.0,3046.0,373.0,975.0,365.0,8.8,430500
-122.3,37.9,52.0,2318.0,328.0,779.0,312.0,7.2,362900
-122.3,37.9,52.0,2003.0,250.0,658.0,244.0,10.1,397000
-122.3,37.9,52.0,2261.0,328.0,819.0,335.0,4.9,346800
-122.3,37.9,52.0,1225.0,169.0,412.0,168.0,5.8,327100
-122.3,37.9,52.0,2315.0,408.0,835.0,369.0,4.6,290100
-122.3,37.9,52.0,2070.0,329.0,722.0,306.0,5.4,292000
-122.3,37.9,52.0,2616.0,473.0,1085.0,487.0,4.1,270900
-122.3,37.9,52.0,2640.0,366.0,973.0,355.0,7.3,371100
-122.3,37.9,52.0,1978.0,293.0,723.0,272.0,5.4,335600
-122.3,37.9,37.0,2220.0,335.0,903.0,362.0,7.8,371300
-122.2,37.9,41.0,1125.0,195.0,356.0,181.0,6.2,344000
-122.3,37.9,52.0,3078.0,494.0,1005.0,462.0,6.4,342200
-122.3,37.9,52.0,3706.0,531.0,1205.0,504.0,6.7,370900
-122.2,37.9,37.0,3000.0,457.0,987.0,450.0,7.5,350000
-122.2,37.9,42.0,2863.0,460.0,1031.0,448.0,6.7,368600
-122.3,37.9,52.0,2551.0,417.0,894.0,404.0,6.2,391800
-122.3,37.9,52.0,2255.0,410.0,823.0,377.0,5.8,415300
-122.3,37.9,52.0,3360.0,648.0,1232.0,621.0,4.3,284900
-122.3,37.9,52.0,1693.0,391.0,669.0,367.0,3.5,287500
-122.3,37.9,44.0,2252.0,592.0,989.0,550.0,3.0,272900
-122.3,37.9,52.0,2495.0,491.0,1058.0,464.0,4.1,259600
-122.3,37.9,52.0,1193.0,200.0,506.0,207.0,4.2,254500
-122.3,37.9,52.0,1172.0,215.0,489.0,218.0,3.9,235600
-122.3,37.9,52.0,2159.0,424.0,824.0,388.0,3.9,218400
-122.3,37.9,48.0,2365.0,490.0,1034.0,475.0,3.1,229200
-122.3,37.9,46.0,1895.0,442.0,920.0,425.0,3.0,192100
-122.3,37.9,52.0,1650.0,395.0,841.0,380.0,3.6,179300
-122.3,37.9,45.0,453.0,146.0,749.0,137.0,1.5,187500
-122.3,37.9,52.0,409.0,97.0,208.0,98.0,1.7,138800
-122.3,37.9,10.0,503.0,118.0,228.0,100.0,2.2,150000
-122.3,37.9,50.0,499.0,127.0,287.0,128.0,2.8,140600
-122.3,37.8,52.0,477.0,119.0,218.0,106.0,2.6,120000
-122.3,37.9,46.0,1647.0,376.0,854.0,355.0,2.9,144800
-122.3,37.9,52.0,3123.0,749.0,1695.0,684.0,2.2,144800
-122.3,37.9,52.0,957.0,188.0,403.0,172.0,3.2,245500
-122.3,37.9,52.0,589.0,132.0,288.0,131.0,3.5,200000
-122.3,37.9,49.0,2026.0,548.0,963.0,521.0,2.0,173700
-122.3,37.9,50.0,1829.0,536.0,1129.0,516.0,2.7,185600
-122.3,37.9,52.0,895.0,198.0,386.0,204.0,3.9,182600
-122.3,37.9,52.0,1909.0,416.0,811.0,406.0,3.0,227900
-122.3,37.9,46.0,3022.0,696.0,1293.0,675.0,2.5,220700
-122.3,37.9,46.0,1777.0,446.0,805.0,431.0,2.9,212000
-122.3,37.9,52.0,2803.0,930.0,1372.0,876.0,2.2,271400
-122.3,37.9,30.0,1465.0,439.0,862.0,425.0,1.8,268800
-122.3,37.9,37.0,2619.0,682.0,1152.0,616.0,2.5,277800
-122.3,37.9,52.0,1149.0,255.0,483.0,249.0,4.3,332500
-122.3,37.9,52.0,2363.0,604.0,1558.0,573.0,2.9,338900
-122.3,37.9,52.0,2604.0,837.0,1798.0,769.0,1.7,287500
-122.2,37.9,41.0,685.0,141.0,266.0,123.0,5.2,384600
-122.2,37.9,42.0,1756.0,465.0,2184.0,422.0,2.6,371400
-122.2,37.9,52.0,1204.0,460.0,2016.0,477.0,0.9,350000
-122.2,37.9,52.0,609.0,236.0,1349.0,250.0,1.2,500001
-122.3,37.9,52.0,1087.0,371.0,3337.0,350.0,1.4,175000
-122.3,37.9,52.0,2773.0,998.0,1721.0,949.0,1.2,241700
-122.3,37.9,35.0,3218.0,1108.0,1675.0,1000.0,1.7,216700
-122.3,37.9,49.0,1350.0,368.0,707.0,350.0,2.9,211300
-122.3,37.9,52.0,3084.0,698.0,1424.0,694.0,2.7,210200
-122.3,37.9,52.0,938.0,195.0,393.0,189.0,3.9,196400
-122.3,37.9,52.0,1813.0,353.0,828.0,339.0,3.6,191700
-122.3,37.9,52.0,1233.0,300.0,571.0,292.0,2.3,182300
-122.3,37.9,44.0,2539.0,755.0,1382.0,713.0,2.5,175000
-122.3,37.9,46.0,1267.0,324.0,792.0,321.0,2.5,165900
-122.3,37.9,52.0,1665.0,404.0,815.0,372.0,2.0,156900
-122.3,37.9,52.0,1659.0,367.0,788.0,346.0,2.8,164300
-122.3,37.9,52.0,2225.0,460.0,1145.0,430.0,2.6,150000
-122.3,37.9,50.0,2485.0,607.0,1354.0,563.0,1.9,150500
-122.3,37.9,52.0,2031.0,450.0,958.0,445.0,1.9,169900
-122.3,37.9,49.0,2932.0,668.0,1361.0,608.0,2.0,147400
-122.3,37.8,52.0,2246.0,472.0,1005.0,449.0,2.4,152700
-122.3,37.9,49.0,2052.0,435.0,924.0,414.0,2.5,182700
-122.3,37.9,52.0,1999.0,417.0,780.0,358.0,3.4,179300
-122.3,37.9,52.0,3007.0,691.0,1582.0,636.0,2.6,157700
-122.3,37.9,41.0,2214.0,550.0,1213.0,568.0,2.3,153100
-122.3,37.9,52.0,1088.0,305.0,486.0,267.0,2.6,250000
-122.3,37.9,52.0,834.0,186.0,494.0,175.0,3.2,206300
-122.3,37.9,52.0,1769.0,372.0,849.0,365.0,2.7,218800
-122.3,37.9,52.0,2307.0,583.0,1127.0,548.0,1.8,198200
-122.3,37.9,35.0,5161.0,1744.0,3276.0,1742.0,1.6,253600
-122.3,37.9,52.0,3497.0,832.0,1493.0,794.0,2.9,257400
-122.3,37.9,52.0,3774.0,744.0,1461.0,679.0,2.9,289500
-122.3,37.9,52.0,2888.0,604.0,1253.0,538.0,3.4,241700
-122.2,37.9,48.0,2153.0,517.0,1656.0,459.0,3.0,489600
-122.2,37.9,52.0,1389.0,191.0,514.0,202.0,7.1,446200
-122.2,37.9,52.0,1709.0,318.0,719.0,295.0,5.0,456300
-122.2,37.9,52.0,1587.0,444.0,878.0,449.0,1.8,336800
-122.2,37.9,52.0,1668.0,225.0,517.0,214.0,7.9,500001
-122.2,37.8,52.0,3726.0,474.0,1366.0,496.0,9.4,500001
-122.2,37.9,52.0,4048.0,663.0,1316.0,590.0,5.4,376900
-122.3,37.8,52.0,3618.0,768.0,1508.0,755.0,3.3,309600
-122.3,37.8,52.0,4076.0,920.0,1800.0,815.0,2.7,182300
-122.3,37.8,47.0,2077.0,400.0,719.0,326.0,2.2,172700
-122.3,37.8,50.0,1279.0,300.0,675.0,255.0,1.9,150800
-122.3,37.8,52.0,1974.0,426.0,875.0,363.0,1.6,153600
-122.3,37.8,52.0,335.0,83.0,152.0,77.0,2.3,106300
-122.3,37.8,47.0,1375.0,307.0,843.0,319.0,1.4,142300
-122.3,37.8,52.0,610.0,145.0,281.0,132.0,2.9,119400
-122.3,37.8,44.0,1025.0,198.0,506.0,204.0,1.7,147900
-122.3,37.8,48.0,2063.0,484.0,1054.0,466.0,2.3,132900
-122.3,37.8,35.0,1872.0,419.0,1017.0,414.0,2.2,132500
-122.3,37.8,52.0,3108.0,813.0,1623.0,765.0,2.7,126900
-122.3,37.8,14.0,7355.0,2408.0,3100.0,2051.0,4.0,143800
-122.2,37.8,52.0,2990.0,379.0,947.0,361.0,7.9,500001
-122.2,37.8,39.0,2492.0,310.0,808.0,315.0,11.9,500001
-122.2,37.8,42.0,2991.0,335.0,1018.0,335.0,13.5,500001
-122.2,37.8,52.0,3242.0,366.0,1001.0,352.0,12.2,500001
-122.2,37.8,52.0,3051.0,381.0,1005.0,369.0,8.2,466100
-122.2,37.8,52.0,3494.0,396.0,1192.0,383.0,12.4,500001
-122.2,37.8,52.0,1757.0,246.0,585.0,227.0,5.9,457800
-122.2,37.8,52.0,2449.0,312.0,916.0,316.0,8.1,471600
-122.2,37.8,52.0,1611.0,203.0,556.0,179.0,8.7,500001
-122.2,37.8,52.0,3665.0,517.0,1470.0,520.0,6.2,398600
-122.2,37.8,52.0,2474.0,403.0,1104.0,398.0,5.9,340700
-122.2,37.8,52.0,3037.0,516.0,1242.0,518.0,5.2,289900
-122.2,37.8,52.0,2269.0,323.0,805.0,321.0,4.7,335300
-122.2,37.8,52.0,1316.0,177.0,378.0,162.0,5.3,333000
-122.2,37.8,52.0,1153.0,235.0,481.0,223.0,2.6,241000
-122.2,37.8,52.0,772.0,179.0,409.0,160.0,3.3,189600
-122.2,37.8,52.0,1711.0,386.0,885.0,373.0,3.6,206300
-122.2,37.8,52.0,2650.0,566.0,1468.0,567.0,3.0,215700
-122.2,37.8,52.0,1038.0,220.0,482.0,215.0,3.2,210200
-122.2,37.8,52.0,1527.0,320.0,825.0,264.0,3.5,208800
-122.2,37.8,52.0,859.0,157.0,429.0,158.0,4.3,197900
-122.3,37.8,52.0,970.0,217.0,528.0,208.0,3.3,201300
-122.3,37.8,52.0,1045.0,239.0,496.0,216.0,2.9,190800
-122.3,37.8,52.0,1408.0,280.0,718.0,265.0,2.7,207900
-122.3,37.8,52.0,1222.0,264.0,630.0,265.0,3.8,215300
-122.3,37.8,45.0,1169.0,263.0,723.0,286.0,3.9,212900
-122.3,37.8,13.0,2020.0,535.0,959.0,486.0,5.3,292700
-122.3,37.8,30.0,4145.0,869.0,3668.0,855.0,2.5,275000
-122.3,37.8,42.0,2038.0,368.0,2037.0,355.0,2.6,200000
-122.3,37.8,29.0,5154.0,338.5,3741.0,1273.0,2.6,173400
-122.3,37.8,42.0,1241.0,309.0,821.0,300.0,1.9,102200
-122.3,37.8,52.0,1468.0,363.0,870.0,347.0,3.0,220800
-122.3,37.8,27.0,3997.0,1073.0,1901.0,966.0,3.8,242800
-122.3,37.8,18.0,2873.0,763.0,1243.0,663.0,5.2,265400
-122.3,37.8,50.0,1487.0,306.0,730.0,327.0,2.5,219000
-122.3,37.8,52.0,1670.0,350.0,793.0,299.0,3.0,282100
-122.3,37.8,52.0,2252.0,388.0,1033.0,434.0,5.5,372000
-122.3,37.8,52.0,1731.0,377.0,872.0,363.0,4.2,225800
-122.3,37.8,52.0,1710.0,481.0,849.0,457.0,2.7,220800
-122.3,37.8,52.0,2388.0,559.0,1121.0,518.0,3.3,234500
-122.2,37.8,52.0,2156.0,458.0,872.0,445.0,3.3,254200
-122.3,37.8,52.0,1565.0,315.0,637.0,297.0,4.8,351800
-122.3,37.8,52.0,1704.0,371.0,663.0,340.0,4.2,275000
-122.3,37.8,52.0,1210.0,168.0,411.0,172.0,3.4,405400
-122.3,37.8,52.0,2097.0,444.0,915.0,413.0,3.0,228100
-122.3,37.8,52.0,1848.0,479.0,921.0,477.0,2.9,234000
-122.2,37.8,43.0,955.0,284.0,585.0,266.0,2.4,162500
-122.2,37.8,43.0,4329.0,1110.0,2086.0,1053.0,3.0,243400
-122.2,37.8,52.0,3011.0,542.0,1303.0,535.0,5.1,273800
-122.2,37.8,52.0,1049.0,185.0,374.0,176.0,4.1,248500
-122.2,37.8,52.0,2504.0,516.0,979.0,472.0,3.5,244000
-122.2,37.8,52.0,1846.0,471.0,827.0,446.0,2.7,240900
-122.2,37.8,52.0,1705.0,246.0,658.0,253.0,5.8,306300
-122.2,37.8,50.0,1542.0,289.0,654.0,268.0,4.0,240000
-122.2,37.8,45.0,891.0,521.0,384.0,146.0,4.9,247100
-122.2,37.8,27.0,4051.0,753.0,1499.0,797.0,4.9,286600
-122.2,37.8,52.0,2646.0,581.0,1128.0,522.0,3.1,266700
-122.2,37.8,49.0,2428.0,525.0,1110.0,492.0,3.7,229800
-122.2,37.8,52.0,2567.0,436.0,1119.0,415.0,4.6,229300
-122.2,37.7,21.0,7031.0,1249.0,2930.0,1235.0,4.5,228400
-122.2,37.7,25.0,1914.0,365.0,897.0,390.0,4.5,206200
-122.2,37.7,5.0,18634.0,2885.0,7427.0,2718.0,7.6,350700
-122.3,37.7,31.0,5785.0,1379.0,2973.0,1312.0,3.3,231000
-122.2,37.8,52.0,2876.0,648.0,1340.0,632.0,3.6,252900
-122.3,37.7,28.0,6909.0,1554.0,2974.0,1484.0,3.7,353900
-122.3,37.8,23.0,5679.0,1270.0,2690.0,1151.0,4.8,291700
-122.3,37.8,20.0,1156.0,365.0,583.0,326.0,3.2,100000
-122.1,37.8,12.0,14316.0,2045.0,5781.0,2007.0,7.3,341600
-122.1,37.7,5.0,3596.0,467.0,1738.0,512.0,7.1,412500
-122.1,37.7,36.0,3541.0,570.0,1478.0,529.0,4.6,248600
-122.1,37.7,40.0,1808.0,302.0,746.0,270.0,5.3,254900
-122.1,37.7,36.0,2879.0,480.0,1235.0,455.0,5.0,241500
-122.1,37.7,26.0,3204.0,477.0,1411.0,484.0,5.5,295200
-122.1,37.7,31.0,3866.0,531.0,1368.0,521.0,6.2,340400
-122.1,37.7,32.0,2476.0,368.0,1048.0,367.0,5.6,274700
-122.1,37.7,35.0,2211.0,350.0,1004.0,365.0,5.5,238600
-122.1,37.7,35.0,2663.0,387.0,1086.0,367.0,5.1,266400
-122.1,37.7,30.0,2599.0,366.0,922.0,350.0,5.8,330200
-122.1,37.7,36.0,4569.0,824.0,1950.0,819.0,4.6,206800
-122.1,37.7,25.0,2973.0,622.0,1413.0,595.0,4.4,209200
-122.1,37.7,30.0,3115.0,625.0,1444.0,568.0,3.7,195800
-122.1,37.7,31.0,1843.0,282.0,749.0,269.0,5.3,253500
-122.1,37.7,31.0,2053.0,336.0,867.0,329.0,4.3,241800
-122.1,37.7,27.0,6740.0,1073.0,2723.0,1035.0,5.2,252500
-122.1,37.7,30.0,1751.0,269.0,731.0,263.0,6.0,263900
-122.1,37.7,38.0,1663.0,295.0,781.0,301.0,5.1,227000
-122.1,37.7,38.0,3716.0,657.0,1784.0,652.0,4.8,220900
-122.1,37.7,32.0,2718.0,447.0,1156.0,410.0,5.2,259300
-122.1,37.7,39.0,1420.0,272.0,645.0,277.0,4.1,232500
-122.1,37.7,37.0,1893.0,310.0,821.0,315.0,4.6,231600
-122.1,37.7,33.0,3906.0,790.0,1912.0,770.0,3.5,209400
-122.1,37.7,32.0,3400.0,736.0,1487.0,694.0,3.0,223200
-122.1,37.7,25.0,3402.0,758.0,1645.0,710.0,3.5,209900
-122.1,37.7,33.0,4413.0,1107.0,2239.0,1051.0,3.0,208200
-122.1,37.7,29.0,2304.0,618.0,1021.0,552.0,2.5,203800
-122.1,37.7,36.0,2350.0,499.0,1105.0,467.0,3.3,195700
-122.1,37.7,31.0,5914.0,1309.0,2999.0,1295.0,3.1,190500
-122.1,37.7,43.0,1575.0,324.0,740.0,284.0,2.9,181000
-122.1,37.7,42.0,1414.0,274.0,629.0,244.0,3.3,184900
-122.1,37.7,37.0,848.0,202.0,314.0,205.0,2.4,190800
-122.1,37.7,15.0,3051.0,685.0,1479.0,668.0,3.5,242200
-122.1,37.7,20.0,4296.0,817.0,1732.0,800.0,4.8,188300
-122.2,37.7,52.0,2898.0,557.0,1338.0,550.0,3.9,183500
-122.1,37.7,52.0,1071.0,201.0,440.0,192.0,4.1,204200
-122.1,37.7,51.0,2619.0,403.0,922.0,393.0,4.6,251900
-122.2,37.7,49.0,1494.0,316.0,611.0,288.0,2.2,187500
-122.2,37.7,52.0,2260.0,416.0,994.0,412.0,4.1,198200
-122.2,37.7,52.0,1394.0,223.0,545.0,230.0,4.0,219000
-122.2,37.7,52.0,1028.0,129.0,317.0,143.0,4.9,275000
-122.2,37.7,45.0,3758.0,819.0,1573.0,736.0,2.8,245400
-122.2,37.7,46.0,2163.0,470.0,925.0,435.0,3.2,177500
-122.2,37.7,49.0,1699.0,408.0,768.0,385.0,2.8,171600
-122.2,37.7,52.0,1555.0,289.0,620.0,292.0,3.7,183300
-122.2,37.7,52.0,1114.0,206.0,425.0,207.0,2.6,175000
-122.2,37.7,45.0,1498.0,313.0,1003.0,305.0,3.8,156700
-122.2,37.7,45.0,726.0,147.0,519.0,135.0,3.4,157500
-122.2,37.7,38.0,890.0,200.0,481.0,198.0,3.2,179800
-122.2,37.7,36.0,2639.0,533.0,1209.0,519.0,4.0,205500
-122.2,37.7,35.0,2562.0,554.0,1398.0,525.0,3.4,178900
-122.2,37.7,36.0,361.0,69.0,158.0,58.0,5.5,262500
-122.2,37.7,42.0,3008.0,659.0,1817.0,664.0,3.4,165000
-122.2,37.7,46.0,1369.0,284.0,766.0,289.0,3.5,159700
-122.2,37.7,5.0,1692.0,398.0,814.0,328.0,3.7,158300
-122.2,37.7,38.0,1007.0,245.0,618.0,239.0,2.9,144800
-122.2,37.7,43.0,3783.0,814.0,2139.0,789.0,4.0,166300
-122.2,37.7,37.0,1507.0,242.0,632.0,253.0,4.6,191000
-122.2,37.7,36.0,666.0,132.0,366.0,134.0,3.5,175000
-122.2,37.7,10.0,2229.0,601.0,877.0,485.0,3.3,137500
-122.2,37.7,28.0,2215.0,587.0,830.0,573.0,2.2,141700
-122.2,37.7,31.0,1616.0,372.0,739.0,379.0,2.9,210900
-122.2,37.7,47.0,1190.0,251.0,540.0,266.0,3.4,198300
-122.2,37.7,29.0,4169.0,1047.0,2024.0,962.0,2.8,157400
-122.1,37.7,52.0,2024.0,320.0,823.0,334.0,5.0,264700
-122.1,37.7,38.0,1723.0,394.0,711.0,353.0,3.1,218400
-122.1,37.7,43.0,2264.0,390.0,931.0,368.0,3.8,235100
-122.1,37.7,33.0,1996.0,268.0,686.0,270.0,6.9,341800
-122.1,37.7,26.0,2862.0,394.0,1030.0,397.0,7.9,367300
-122.1,37.7,35.0,2183.0,383.0,976.0,392.0,3.8,243500
-122.1,37.7,35.0,1037.0,207.0,552.0,210.0,4.0,167900
-122.1,37.7,25.0,1134.0,153.0,340.0,171.0,6.5,371200
-122.1,37.7,39.0,786.0,132.0,288.0,132.0,3.5,218900
-122.1,37.7,45.0,1397.0,253.0,555.0,248.0,3.0,202700
-122.1,37.7,45.0,2315.0,451.0,1006.0,444.0,3.5,186200
-122.1,37.7,44.0,1613.0,339.0,776.0,346.0,3.1,188900
-122.1,37.7,44.0,1421.0,298.0,609.0,270.0,3.6,180000
-122.2,37.7,18.0,5778.0,1526.0,2441.0,1352.0,3.2,202700
-122.1,37.7,27.0,3094.0,866.0,1364.0,789.0,2.6,181700
-122.1,37.7,18.0,3905.0,1007.0,2197.0,1044.0,3.7,166800
-122.1,37.7,43.0,3046.0,557.0,1333.0,544.0,3.5,183700
-122.1,37.7,19.0,3516.0,710.0,1810.0,703.0,3.9,218000
-122.2,37.7,36.0,998.0,178.0,531.0,183.0,4.0,191500
-122.2,37.7,36.0,1464.0,244.0,672.0,261.0,3.6,194700
-122.1,37.7,17.0,1463.0,292.0,695.0,330.0,4.6,187200
-122.1,37.7,21.0,4124.0,1054.0,2162.0,998.0,2.6,223100
-122.1,37.7,17.0,2380.0,769.0,1216.0,643.0,3.4,271300
-122.1,37.7,36.0,1266.0,228.0,606.0,239.0,4.0,194100
-122.2,37.7,36.0,2239.0,391.0,1203.0,379.0,5.0,190400
-122.1,37.7,38.0,1571.0,317.0,874.0,301.0,4.5,189100
-122.2,37.7,38.0,1246.0,221.0,637.0,222.0,3.7,184600
-122.2,37.7,36.0,1501.0,287.0,703.0,276.0,3.9,197300
-122.2,37.7,36.0,1468.0,252.0,733.0,229.0,3.5,192600
-122.2,37.7,36.0,1118.0,219.0,625.0,228.0,3.8,192200
-122.2,37.7,36.0,1097.0,208.0,568.0,225.0,3.0,194600
-122.2,37.7,36.0,1719.0,303.0,836.0,311.0,4.4,193500
-122.2,37.7,24.0,1755.0,365.0,952.0,362.0,4.0,202600
-122.2,37.7,16.0,1687.0,348.0,568.0,352.0,2.4,83300
-122.2,37.7,24.0,2262.0,391.0,1125.0,366.0,4.8,212600
-122.2,37.7,5.0,2087.0,407.0,840.0,401.0,5.5,187800
-122.2,37.7,36.0,1480.0,278.0,796.0,283.0,4.4,205700
-122.2,37.7,36.0,1545.0,273.0,863.0,267.0,4.0,192900
-122.2,37.7,35.0,2632.0,447.0,1349.0,486.0,4.4,205200
-122.2,37.7,30.0,2261.0,443.0,929.0,383.0,4.3,213400
-122.2,37.7,39.0,1670.0,308.0,957.0,335.0,5.1,183600
-122.1,37.7,37.0,2141.0,535.0,1093.0,555.0,3.0,178400
-122.1,37.7,27.0,3337.0,613.0,1489.0,607.0,3.6,219200
-122.1,37.7,31.0,3184.0,716.0,1561.0,628.0,2.8,183100
-122.1,37.7,44.0,2341.0,500.0,1256.0,485.0,3.0,157100
-122.1,37.7,30.0,1197.0,269.0,695.0,279.0,3.4,157800
-122.1,37.7,34.0,1131.0,278.0,560.0,237.0,2.9,161700
-122.1,37.7,38.0,1164.0,284.0,632.0,289.0,3.0,152100
-122.1,37.7,41.0,3495.0,787.0,1849.0,750.0,2.7,144900
-122.1,37.7,17.0,2488.0,617.0,1287.0,538.0,3.0,179900
-122.1,37.7,35.0,2681.0,508.0,1580.0,536.0,4.1,179100
-122.1,37.7,19.0,2495.0,635.0,1571.0,579.0,2.6,159900
-122.1,37.7,23.0,1689.0,461.0,828.0,443.0,2.2,161400
-122.1,37.7,29.0,1298.0,306.0,835.0,338.0,2.3,170400
-122.1,37.7,19.0,2693.0,789.0,1765.0,724.0,2.4,137500
-122.1,37.7,41.0,746.0,720.0,387.0,161.0,3.9,178400
-122.1,37.7,37.0,2444.0,651.0,1562.0,618.0,2.6,155200
-122.1,37.7,42.0,1472.0,310.0,768.0,309.0,3.5,160900
-122.1,37.7,10.0,2227.0,560.0,1140.0,472.0,2.4,167300
-122.0,37.7,20.0,200.0,25.0,83.0,31.0,6.5,340000
-122.0,37.6,32.0,1283.0,194.0,485.0,171.0,6.1,431000
-122.0,37.6,6.0,2445.0,590.0,1189.0,573.0,3.9,301100
-122.0,37.6,21.0,1307.0,236.0,586.0,249.0,4.8,241900
-122.0,37.6,5.0,3785.0,936.0,2240.0,792.0,3.3,162500
-122.0,37.7,10.0,2031.0,357.0,867.0,352.0,5.3,299200
-122.0,37.6,10.0,8299.0,1326.0,3827.0,1288.0,6.3,315500
-122.0,37.7,23.0,7518.0,1279.0,3827.0,1294.0,5.2,216800
-122.1,37.7,36.0,1815.0,426.0,1280.0,431.0,3.2,218100
-122.1,37.7,30.0,5367.0,1207.0,2667.0,1047.0,3.2,170300
-122.1,37.7,26.0,1167.0,370.0,253.0,137.0,2.4,275000
-122.1,37.7,26.0,2607.0,682.0,1401.0,607.0,2.7,184100
-122.1,37.7,29.0,493.0,168.0,233.0,152.0,1.0,160000
-122.1,37.7,48.0,1252.0,305.0,673.0,308.0,2.3,175000
-122.1,37.7,41.0,1382.0,353.0,704.0,314.0,3.5,197500
-122.1,37.7,43.0,500.0,110.0,273.0,120.0,3.3,150000
-122.1,37.7,29.0,2333.0,538.0,1120.0,540.0,2.4,205600
-122.1,37.7,41.0,1834.0,463.0,1105.0,467.0,2.8,170300
-122.1,37.7,43.0,1415.0,348.0,569.0,293.0,2.5,190900
-122.1,37.7,37.0,1352.0,342.0,691.0,324.0,3.4,196900
-122.1,37.7,37.0,2116.0,503.0,1109.0,448.0,2.5,174000
-122.1,37.7,37.0,1976.0,481.0,1197.0,465.0,2.6,170200
-122.1,37.7,38.0,1779.0,413.0,1061.0,400.0,3.1,180900
-122.1,37.7,34.0,3659.0,897.0,2479.0,903.0,3.0,150500
-122.1,37.7,31.0,1892.0,428.0,1162.0,389.0,3.1,167100
-122.1,37.7,35.0,1958.0,484.0,1146.0,448.0,3.0,148900
-122.1,37.7,40.0,1553.0,253.0,724.0,267.0,4.4,196400
-122.1,37.7,37.0,2412.0,394.0,975.0,375.0,4.0,191100
-122.1,37.7,36.0,2110.0,389.0,952.0,370.0,3.8,187500
-122.1,37.7,45.0,2179.0,401.0,1159.0,399.0,3.5,180600
-122.1,37.7,45.0,2457.0,445.0,1129.0,422.0,4.1,182800
-122.1,37.7,44.0,2147.0,399.0,1175.0,401.0,4.2,179300
-122.1,37.7,43.0,1676.0,340.0,924.0,328.0,3.6,179400
-122.1,37.7,35.0,2976.0,518.0,1424.0,538.0,4.3,210300
-122.1,37.7,34.0,3036.0,533.0,1366.0,500.0,4.2,192300
-122.2,37.7,35.0,2472.0,398.0,1171.0,390.0,5.6,198100
-122.1,37.7,36.0,1487.0,249.0,641.0,243.0,4.1,196200
-122.1,37.7,38.0,2012.0,347.0,880.0,332.0,3.2,181600
-122.1,37.7,37.0,3342.0,440.5,1635.0,557.0,4.8,186900
-122.1,37.7,37.0,3156.0,534.0,1495.0,543.0,4.8,188300
-122.1,37.7,40.0,1748.0,318.0,914.0,317.0,3.9,184000
-122.1,37.7,33.0,3429.0,681.0,1798.0,694.0,3.9,184700
-122.1,37.7,42.0,3592.0,703.0,1625.0,665.0,3.2,179900
-122.1,37.7,38.0,1035.0,247.0,599.0,224.0,3.1,167200
-122.1,37.7,32.0,3028.0,811.0,2037.0,703.0,3.1,165400
